,Invoice ID,Name,Order Date,State,City,Categories,Subcategories,Ratings,Quantity,MRP,Final Price,GST%%,City_Tier,Discount%,Delivery Fee%,Brand,Sale,Covid,Month,Year,WEEKDAY,Log_Final Price,Time_Month,Gender,Current Job Title,Marital Status,Income (per month),Hobbies_Count,Age,has_child,Lives_in_city_tier,Clusters,More_than_average
1325,OD121740016551013000,G6M1R2,05-09-2021,Delhi,Laxmi nagar,"Kitchen, Cookware & Serveware",Cookware,4.2,1,935,935,5%,Tier_1,0,0,Jamuna,No,2nd Wave,9,2021,Weekend,6.840546529,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,25,No,Tier 3,2,Yes
1326,OD222303813589945000,G6M1R2,13-07-2021,Delhi,Laxmi nagar,Health Care,Home Medicines,4.2,1,450,427,12%,Tier_1,6,0,Dr.,No,No,7,2021,Weekday,6.056784013,Mid,Male,Engineer,Not Married,Prefer Not to Say,1,25,No,Tier 3,2,Yes
1327,OD116694309610700000,G6M1R3,10-03-2019,Uttar Pradesh,Noida,Footwear,Men's Footwear,4,1,799,799,5%,Tier_2,0,0,French,Yes,No,3,2019,Weekend,6.683360946,Mid,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1328,OD117233187981201000,G6M1R3,12-04-2019,Uttar Pradesh,Noida,Footwear,Men's Footwear,3.6,1,1340,1340,18%,Tier_2,0,0,Sparx,Yes,No,4,2019,Weekday,7.200424893,Mid,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1329,OD118094267041165000,G6M1R3,13-03-2020,Uttar Pradesh,Noida,"Bags, Wallets & Belts",Bags & Backpacks,4,1,632,632,12%,Tier_2,0,0,Kraasa,No,No,3,2020,Weekday,6.448889394,Mid,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1330,OD118542870494879000,G6M1R3,05-04-2020,Uttar Pradesh,Noida,Computers,Network Components,4.3,1,1599,1599,18%,Tier_2,0,0,TP-Link,No,1st Wave,4,2020,Weekend,7.377133713,Beginning,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1331,OD118667551914737000,G6M1R3,18-05-2020,Uttar Pradesh,Noida,Mobiles & Accessories,Mobiles,3.6,1,20999,20999,18%,Tier_2,0,0,POCO,No,1st Wave,5,2020,Weekday,9.952230097,Mid,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1332,OD119506273414618000,G6M1R3,24-08-2020,Uttar Pradesh,Noida,Mobiles & Accessories,Mobiles,4,1,14999,14999,18%,Tier_2,0,0,Realme,No,1st Wave,8,2020,Weekday,9.615738811,End,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1333,OD119969770435742000,G6M1R3,16-10-2020,Uttar Pradesh,Ghaziabad,Health & Personal Care Appliances,Health Care,4.1,1,749,711,12%,Tier_2,6,0,Lifelong,No,1st Wave,10,2020,Weekday,6.56667243,Mid,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1334,OD119996148443037000,G6M1R3,19-10-2020,Uttar Pradesh,Ghaziabad,Computers,Laptops,4.5,1,35990,35990,18%,Tier_2,0,0,Asus,Yes,1st Wave,10,2020,Weekday,10.4909964,Mid,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1335,OD120014940604617000,G6M1R3,21-10-2020,Uttar Pradesh,Ghaziabad,Audio & Video,Headphones,4,1,1799,1749,18%,Tier_2,3,0,Soundcore,Yes,1st Wave,10,2020,Weekday,7.466799475,End,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1336,OD120595367993788000,G6M1R3,28-12-2020,Uttar Pradesh,Ghaziabad,Mobiles & Accessories,Mobile Accessories,4.3,1,255,255,18%,Tier_2,0,0,Flipkart,No,No,12,2020,Weekday,5.541263545,End,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1337,OD120808220010259000,G6M1R3,21-01-2021,Uttar Pradesh,Ghaziabad,Food Products,Food Spreads,3.8,1,303,303,12%,Tier_2,0,0,Disano,Yes,No,1,2021,Weekday,5.713732806,End,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1338,OD120879677314177000,G6M1R3,29-01-2021,Uttar Pradesh,Ghaziabad,Exercise & Fitness,Fitness Accessories,4,1,339,339,18%,Tier_2,0,0,Nivia,Yes,No,1,2021,Weekday,5.826000107,End,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1339,OD121121255878822000,G6M1R3,26-02-2021,Uttar Pradesh,Ghaziabad,Mobiles & Accessories,Mobiles,4.3,1,15999,15999,18%,Tier_2,0,0,Realme,No,No,2,2021,Weekday,9.680281499,End,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1340,OD121846986562725000,G6M1R3,21-05-2021,Uttar Pradesh,Ghaziabad,Mobiles & Accessories,Mobiles,4.3,1,7999,7999,18%,Tier_2,0,0,Redmi,No,2nd Wave,5,2021,Weekday,8.987071813,End,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1341,OD121940619985789000,G6M1R3,06-01-2021,Uttar Pradesh,Ghaziabad,Mobiles & Accessories,Mobile Accessories,4.2,1,249,249,18%,Tier_2,0,0,WEBKREATURE,No,2nd Wave,1,2021,Weekday,5.517452896,Beginning,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1342,OD122010275439470000,G6M1R3,06-09-2021,Uttar Pradesh,Ghaziabad,Automation & Robotics,Smart Assistants,4.1,1,3999,1999,12%,Tier_2,51,0,Mi,No,No,9,2021,Weekday,7.600402335,Beginning,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1343,OD122406593788441000,G6M1R3,25-07-2021,Uttar Pradesh,Ghaziabad,Festive Decor & Gifting,Spiritual Items,4.3,1,139,132,12%,Tier_2,6,0,Rangoli,No,No,7,2021,Weekend,4.882801923,End,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1344,OD122528397627902000,G6M1R3,08-08-2021,Uttar Pradesh,Ghaziabad,Food Products,Health Care,3.7,1,125,125,5%,Tier_2,0,0,Potentvalley,Yes,No,8,2021,Weekend,4.828313737,Beginning,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1345,OD121015801120219000,G6M1R3,14-02-2021,Uttar Pradesh,Ghaziabad,Food Products,"Dry Fruit, Nut & Seed",4.3,1,169,169,12%,Tier_2,0,0,SROTAS,Yes,No,2,2021,Weekend,5.129898715,Mid,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,0,Yes
1346,OD120463710207934000,G6M1R5,12-12-2020,Uttar Pradesh,Ghaziabad,Mobiles & Accessories,Mobiles,4.5,1,9499,9499,18%,Tier_2,0,0,Motorola,No,No,12,2020,Weekend,9.158941809,Mid,Male,Student,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,No
1347,OD121774967785271000,G6M1R5,13-05-2021,Uttar Pradesh,Ghaziabad,Mobiles & Accessories,Mobile Accessories,3.7,1,699,674,18%,Tier_2,4,0,P4S4GN,No,2nd Wave,5,2021,Weekday,6.513230111,Mid,Male,Student,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,No
1348,OD122589254618311000,G6M1R5,15-06-2021,Uttar Pradesh,Ghaziabad,Mobiles & Accessories,Mobiles,3.8,1,15999,15999,18%,Tier_2,0,0,Realme,Yes,No,6,2021,Weekday,9.680281499,Mid,Male,Student,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,No
1349,OD117031683753837000,G6M1R6,11-11-2019,Uttar Pradesh,Ghaziabad,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",3.8,1,749,749,5%,Tier_2,0,0,Hangup,No,No,11,2019,Weekday,6.618738984,Mid,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1350,OD119356246623665000,G6M1R6,08-06-2020,Uttar Pradesh,Ghaziabad,Computers,Network Components,4.3,1,799,799,18%,Tier_2,0,0,TENDA,No,1st Wave,6,2020,Weekday,6.683360946,Beginning,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1351,OD119994140810542000,G6M1R6,19-10-2020,Uttar Pradesh,Ghaziabad,Computers,Storage,4.3,1,649,649,18%,Tier_2,0,0,SanDisk,Yes,1st Wave,10,2020,Weekday,6.475432717,Mid,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1352,OD120013897081458000,G6M1R6,21-10-2020,Uttar Pradesh,Ghaziabad,Home Lighting,Utility Lighting,4.2,1,249,236,12%,Tier_2,6,0,Wipro,Yes,1st Wave,10,2020,Weekday,5.463831805,End,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1353,OD120270600358655000,G6M1R6,20-11-2020,Uttar Pradesh,Ghaziabad,Clothing and Accessories,Sarees and Saree Essentials,4.2,1,699,764,5%,Tier_2,0,10,Rightshape,No,No,11,2020,Weekday,6.638567789,End,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1354,OD120386345849488000,G6M1R6,12-03-2020,Uttar Pradesh,Ghaziabad,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",5,1,722,722,5%,Tier_2,0,0,Vbuyz,No,No,3,2020,Weekday,6.582025139,Mid,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1355,OD120659127273455000,G6M1R6,01-04-2021,Uttar Pradesh,Ghaziabad,Mobiles & Accessories,Mobile Accessories,3.3,1,257,257,18%,Tier_2,0,0,Flipkart,No,No,4,2021,Weekday,5.549076085,Beginning,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1356,OD120920346123632000,G6M1R6,02-03-2021,Uttar Pradesh,Ghaziabad,Audio & Video,Headphones,4.2,1,384,384,18%,Tier_2,4,0,Realme,Yes,No,3,2021,Weekday,5.950642553,Beginning,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1357,OD121536849988333000,G6M1R6,16-04-2021,Uttar Pradesh,Ghaziabad,"Kitchen, Cookware & Serveware",Cookware,4.6,1,289,289,12%,Tier_2,0,0,Kodex,No,2nd Wave,4,2021,Weekday,5.666426688,Mid,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1358,OD121882421644278000,G6M1R6,26-05-2021,Uttar Pradesh,Ghaziabad,Audio & Video,Headphones,4.2,1,1249,1249,18%,Tier_2,0,0,boAt,No,2nd Wave,5,2021,Weekday,7.13009851,End,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1359,OD122123882288580000,G6M1R6,22-06-2021,Uttar Pradesh,Ghaziabad,Mobiles & Accessories,Mobiles,4.3,1,14999,14499,18%,Tier_2,4,0,Realme,No,No,6,2021,Weekday,9.581834961,End,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1360,OD122330302782311000,G6M1R6,16-07-2021,Uttar Pradesh,Ghaziabad,"Kitchen, Cookware & Serveware",Kids Accessories,4.3,1,275,275,12%,Tier_2,0,0,MILTON,No,No,7,2021,Weekday,5.616771098,Mid,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1361,OD120688380772559000,G6M1R6,01-07-2021,Uttar Pradesh,Ghaziabad,Footwear,Men's Footwear,4.1,1,522,561,0%,Tier_2,0,8,Adza,No,No,7,2021,Weekday,6.329720906,Beginning,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1362,OD121147022164608000,G6M1R6,03-01-2021,Uttar Pradesh,Ghaziabad,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4.1,1,799,799,5%,Tier_2,0,0,Aks,No,No,1,2021,Weekend,6.683360946,Beginning,Male,Engineer,Not Married,Prefer Not to Say,2,24,No,Tier_2,2,Yes
1363,OD117136490769260000,G6M1R7,23-11-2019,Bihar,Motihari,Mobiles & Accessories,Mobiles,4.5,1,8999,8999,12%,Tier 3,0,0,Realme,No,No,11,2019,Weekend,9.104868739,End,Male,Recruiter,Not Married,"Rs. 25,000 – 50,000",1,25,No,Tier 3,0,No
1364,OD117397186684443000,G6M1R8,23-12-2019,Uttar Pradesh,Agra,Home Improvement,Lawn and Gardening,3.9,1,249,249,0%,Tier_2,0,0,Root,Yes,No,12,2019,Weekday,5.517452896,End,Female,Lecturer,Married,"Rs. 50,000 – 75,000",2,30,No,Tier 3,2,No
1365,OD118901510529859000,G6M1R8,15-06-2020,Uttar Pradesh,Agra,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4,1,749,749,5%,Tier_2,0,0,MAHAGEETA,No,1st Wave,6,2020,Weekday,6.618738984,Mid,Female,Lecturer,Married,"Rs. 50,000 – 75,000",2,30,No,Tier 3,2,No
1366,OD119117423439602000,G6M1R8,07-09-2020,Uttar Pradesh,Ghaziabad,"Kitchen, Cookware & Serveware",Kids Accessories,4.3,1,596,596,12%,Tier_2,0,0,Cello,Yes,1st Wave,9,2020,Weekday,6.390240667,Beginning,Female,Lecturer,Married,"Rs. 50,000 – 75,000",2,30,No,Tier 3,2,No
1367,OD119216885360309000,G6M1R8,21-07-2020,Uttar Pradesh,Agra,"Kitchen, Cookware & Serveware",Cookware,3.7,1,299,299,12%,Tier_2,0,0,CREW4,No,1st Wave,7,2020,Weekday,5.700443573,End,Female,Lecturer,Married,"Rs. 50,000 – 75,000",2,30,No,Tier 3,2,No
1368,OD119885792791468000,G6M1R8,10-06-2020,Uttar Pradesh,Agra,Home Improvement,Lawn and Gardening,3,1,89,89,0%,Tier_2,0,0,DRoz,No,1st Wave,6,2020,Weekday,4.48863637,Mid,Female,Lecturer,Married,"Rs. 50,000 – 75,000",2,30,No,Tier 3,2,No
1369,OD120658959849228000,G6M1R8,01-04-2021,Uttar Pradesh,Agra,Home Decor,Paintings & Posters,4,1,309,309,18%,Tier_2,0,0,Indianara,No,No,4,2021,Weekday,5.733341277,Beginning,Female,Lecturer,Married,"Rs. 50,000 – 75,000",2,30,No,Tier 3,2,No
1370,OD121621605439562000,G6M1R8,25-04-2021,Uttar Pradesh,Agra,Home & Kitchen,Kitchen Appliances,4.2,1,575,575,18%,Tier_2,0,0,Pigeon,No,2nd Wave,4,2021,Weekend,6.354370041,End,Female,Lecturer,Married,"Rs. 50,000 – 75,000",2,30,No,Tier 3,2,No
1371,OD222625573663437000,G6M1R8,20-08-2021,Uttar Pradesh,Agra,Clothing and Accessories,Sarees and Saree Essentials,4.3,1,259,259,5%,Tier_2,0,0,nikxtex,Yes,No,8,2021,Weekday,5.556828062,End,Female,Lecturer,Married,"Rs. 50,000 – 75,000",2,30,No,Tier 3,2,No
1372,OD222973712664269000,G6M1R9,29-09-2021,Uttar Pradesh,Ghaziabad,Books,Books,4,1,719,719,0%,Tier_2,0,0,Indian,No,No,9,2021,Weekday,6.577861358,End,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,2,No
1373,OD223018911506802000,G6M1R9,10-04-2021,Uttar Pradesh,Ghaziabad,Books,Books,4.2,1,290,290,0%,Tier_2,0,0,History,No,No,4,2021,Weekend,5.669880923,Mid,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_2,2,No
1374,OD123013269830062000,G6M1R10,10-03-2021,Delhi,New Delhi,Home Improvement,Tools and Measuring Equipment,4.6,1,799,679,18%,Tier_1,16,0,Mi,No,No,3,2021,Weekday,6.520621128,Mid,Male,Engineer,Not Married,"Rs. 50,000 – 75,000",2,24,No,Tier 3,2,Yes
1375,OD118846101360106000,G6M1R10,06-08-2020,Delhi,New Delhi,Health Care,Home Medical Supplies,4,1,450,450,5%,Tier_1,0,0,Wildcraft,No,1st Wave,8,2020,Weekday,6.109247583,Beginning,Male,Engineer,Not Married,"Rs. 50,000 – 75,000",2,24,No,Tier 3,2,Yes
1376,OD119963612237302000,G6M1R10,15-10-2020,Delhi,New Delhi,Mobiles & Accessories,Mobiles,4.3,1,18499,16749,18%,Tier_1,10,0,POCO,No,1st Wave,10,2020,Weekday,9.726093834,Mid,Male,Engineer,Not Married,"Rs. 50,000 – 75,000",2,24,No,Tier 3,2,Yes
1377,OD119971564161261000,G6M1R10,16-10-2020,Delhi,New Delhi,Audio & Video,Headphones,4.3,1,1999,1999,18%,Tier_1,0,0,OnePlus,No,1st Wave,10,2020,Weekday,7.600402335,Mid,Male,Engineer,Not Married,"Rs. 50,000 – 75,000",2,24,No,Tier 3,2,Yes
1378,OD121363065665331000,G6M1R10,26-03-2021,Delhi,New Delhi,Gaming,Gaming Accessories,4.6,1,1299,1299,18%,Tier_1,0,0,Logitech,Yes,2nd Wave,3,2021,Weekday,7.169350017,End,Male,Engineer,Not Married,"Rs. 50,000 – 75,000",2,24,No,Tier 3,2,Yes
1379,OD119530965572774000,G6M1R10,26-08-2020,Delhi,New Delhi,Audio & Video,Headphones,4.3,1,549,524,18%,Tier_1,5,0,boAt,No,1st Wave,8,2020,Weekday,6.261491684,End,Male,Engineer,Not Married,"Rs. 50,000 – 75,000",2,24,No,Tier 3,2,Yes
1380,OD122997148509402000,G6M1R10,10-02-2021,Delhi,New Delhi,Audio & Video,Headphones,4.3,1,1799,1749,18%,Tier_1,3,0,OnePlus,No,No,2,2021,Weekday,7.466799475,Mid,Male,Engineer,Not Married,"Rs. 50,000 – 75,000",2,24,No,Tier 3,2,Yes
1381,OD118846101360106000,G6M1R10,06-08-2020,Delhi,New Delhi,Beauty and Grooming,Body & Face Skin Care,4.3,1,249,249,18%,Tier_1,0,0,Lifebuoy,No,1st Wave,8,2020,Weekday,5.517452896,Beginning,Male,Engineer,Not Married,"Rs. 50,000 – 75,000",2,24,No,Tier 3,2,Yes
1382,OD116663934288488000,G6M2R1,30-09-2019,Telangana,Hyderabad,Health & Personal Care Appliances,Health Care,3.7,1,224,274,5%,Tier_1,0,23,Skovin,Yes,No,9,2019,Weekday,5.613128106,End,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1383,OD119605227441709000,G6M2R1,04-09-2020,Uttarakhand,Pauri,Automotive Accessories,Helmets and Riding Gear,4.3,1,895,895,18%,Tier 3,0,0,Studds,No,1st Wave,9,2020,Weekday,6.796823718,Beginning,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1384,OD120479543014606000,G6M2R1,14-12-2020,Karnataka,Bengaluru,Audio & Video,Headphones,4.1,1,1299,1299,18%,Tier_1,0,0,boAt,No,No,12,2020,Weekday,7.169350017,Mid,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1385,OD121066745354889000,G6M2R1,20-02-2021,Karnataka,Bengaluru,Sports,Badminton,4.1,1,854,854,12%,Tier_1,0,0,Adrenex,Yes,No,2,2021,Weekend,6.749931194,End,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1386,OD121083085799610000,G6M2R1,22-02-2021,Uttarakhand,Pauri,Mobiles & Accessories,Mobiles,4.3,1,23999,21499,18%,Tier 3,11,0,Samsung,Yes,No,2,2021,Weekday,9.975761701,End,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1387,OD121193979417003000,G6M2R1,07-03-2021,Uttar Pradesh,Kanpur,Wearable Smart Devices,Smart Watches,4.6,1,20900,20900,18%,Tier_2,0,0,Apple,Yes,No,3,2021,Weekend,9.947504438,Beginning,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1388,OD121559655891065000,G6M2R1,18-04-2021,Karnataka,Bengaluru,Sports,Badminton,4,1,1709,1623,12%,Tier_1,6,0,YONEX,No,2nd Wave,4,2021,Weekend,7.392031568,Mid,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1389,OD122052588796740000,G6M2R1,14-06-2021,Uttarakhand,Pauri,Footwear,Men's Footwear,4.2,1,1707,1629,18%,Tier 3,5,0,WOODLAND,Yes,No,6,2021,Weekday,7.395721609,Mid,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1390,OD122200482840272000,G6M2R1,01-07-2021,Uttarakhand,Pauri,Sports,Cricket,3.7,1,370,370,12%,Tier 3,0,0,Riddhi,No,No,7,2021,Weekday,5.913503006,Beginning,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1391,OD122226058816457000,G6M2R1,04-07-2021,Uttarakhand,Pauri,Automotive Accessories,Vehicle Utility Accessories,3.5,1,139,178,0%,Tier 3,0,29,Zephyr,No,2nd Wave,7,2021,Weekend,5.18178355,Beginning,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1392,OD122373688461330000,G6M2R1,21-07-2021,Uttarakhand,Pauri,Sports,Cricket,3.7,1,399,399,12%,Tier 3,0,0,Riddhi,No,No,7,2021,Weekday,5.988961417,End,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1393,OD122062102355415000,G6M2R1,26-06-2021,Uttarakhand,Pauri,Mobiles & Accessories,Mobile Accessories,4.118336545,1,1000,1000,0%,Tier 3,0,0,Motorola,Yes,No,6,2021,Weekend,6.907755279,End,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1394,OD122629512162559000,G6M2R1,20-08-2021,Karnataka,Bengaluru,Footwear,Men's Footwear,4.2,1,890,890,5%,Tier_1,0,0,NIVIA,Yes,No,8,2021,Weekday,6.791221463,End,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_1,2,Yes
1395,OD117670529498637000,G6M2R2,24-01-2020,Uttar Pradesh,Kanpur,Audio & Video,Headphones,4.3,1,399,399,18%,Tier_2,11,0,boAt,No,No,1,2020,Weekday,5.988961417,End,Male,BIS Scientist,Not Married,"Rs. 75,000 – 1,00,000",3,25,No,Tier_2,2,Yes
1396,OD117729588679414000,G6M2R2,31-01-2020,Punjab,Jalandhar,"Bags, Wallets & Belts",Handbags & Clutches,3.4,1,342,378,12%,Tier_2,11,0,GulshanCollection,No,No,1,2020,Weekday,5.934894196,End,Male,BIS Scientist,Not Married,"Rs. 75,000 – 1,00,000",3,25,No,Tier_2,2,Yes
1397,OD117733326681725000,G6M2R2,31-01-2020,Uttar Pradesh,Dhampur,Mobiles & Accessories,Mobiles,4.2,1,9999,9999,12%,Tier 3,0,0,Realme,No,No,1,2020,Weekday,9.210240367,End,Male,BIS Scientist,Not Married,"Rs. 75,000 – 1,00,000",3,25,No,Tier_2,2,Yes
1398,OD117808766311241000,G6M2R2,09-02-2020,Uttar Pradesh,Dhampur,Home Improvement,Home Utilities and Organizers,3.8,1,298,344,18%,Tier 3,0,16,Essony,No,1st Wave,2,2020,Weekend,5.840641657,Beginning,Male,BIS Scientist,Not Married,"Rs. 75,000 – 1,00,000",3,25,No,Tier_2,2,Yes
1399,OD117862593995753000,G6M2R2,15-02-2020,Uttar Pradesh,Pakbara,"Bags, Wallets & Belts",Bags & Backpacks,4.2,1,569,569,18%,Tier 3,0,0,F,No,No,2,2020,Weekend,6.343880434,Mid,Male,BIS Scientist,Not Married,"Rs. 75,000 – 1,00,000",3,25,No,Tier_2,2,Yes
1400,OD118787018967218000,G6M2R2,01-06-2020,Uttar Pradesh,Mahoba,Computers,Laptops,4.4,1,44990,44990,18%,Tier 3,0,0,HP,No,No,6,2020,Weekday,10.71419552,Beginning,Male,BIS Scientist,Not Married,"Rs. 75,000 – 1,00,000",3,25,No,Tier_2,2,Yes
1401,OD118802217133817000,G6M2R2,03-06-2020,Uttar Pradesh,Dhampur,Home Entertainment,Televisions,4.1,1,9999,9575,18%,Tier 3,5,0,Thomson,No,No,6,2020,Weekday,9.166910814,Beginning,Male,BIS Scientist,Not Married,"Rs. 75,000 – 1,00,000",3,25,No,Tier_2,2,Yes
1402,OD118803512008987000,G6M2R2,03-06-2020,Uttar Pradesh,Dhampur,Building Materials and Supplies,Furniture,4.1,1,349,346,18%,Tier 3,12,11,SM,No,No,6,2020,Weekday,5.846438775,Beginning,Male,BIS Scientist,Not Married,"Rs. 75,000 – 1,00,000",3,25,No,Tier_2,2,Yes
1403,OD118805313100846000,G6M2R2,04-06-2020,Uttar Pradesh,Dhampur,Clothing and Accessories,Bottomwear,3.8,1,219,264,5%,Tier 3,0,21,A4S,No,1st Wave,6,2020,Weekday,5.575949103,Beginning,Male,BIS Scientist,Not Married,"Rs. 75,000 – 1,00,000",3,25,No,Tier_2,2,Yes
1404,OD119193904973177000,G6M2R2,18-07-2020,Karnataka,Bengaluru,Festive Decor & Gifting,Festive Gifts,3.7,1,75,75,5%,Tier_1,0,0,Aditi,No,1st Wave,7,2020,Weekend,4.317488114,Mid,Male,BIS Scientist,Not Married,"Rs. 75,000 – 1,00,000",3,25,No,Tier_2,2,Yes
1405,OD119535158978661000,G6M2R2,27-08-2020,Uttar Pradesh,Dhampur,"Kitchen, Cookware & Serveware","Knives, Choppers & Cutters",4.3,1,195,195,18%,Tier 3,0,21,Ganesh,No,1st Wave,8,2020,Weekday,5.272999559,End,Male,BIS Scientist,Not Married,"Rs. 75,000 – 1,00,000",3,25,No,Tier_2,2,Yes
1406,OD119195033496567000,G6M2R2,19-07-2020,Delhi,New Delhi,Festive Decor & Gifting,Festive Gifts,4.118336545,1,99,99,5%,Tier_1,0,0,SP,No,1st Wave,7,2020,Weekend,4.59511985,Mid,Male,BIS Scientist,Not Married,"Rs. 75,000 – 1,00,000",3,25,No,Tier_2,2,Yes
1407,OD119756412774966000,G6M2R3,21-09-2020,Uttar Pradesh,Ghaziabad,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4,1,521,556,5%,Tier_2,0,7,ISKON,No,1st Wave,9,2020,Weekday,6.320768294,End,Male,Student,Not Married,Prefer Not to Say,3,22,No,Tier_2,0,No
1408,OD119981325969476000,G6M2R3,17-10-2020,Uttar Pradesh,Mau,Watches,Wrist Watches,4.1,1,937,843,18%,Tier 3,11,0,Daniel,Yes,1st Wave,10,2020,Weekend,6.736966958,Mid,Male,Student,Not Married,Prefer Not to Say,3,22,No,Tier_2,0,No
1409,OD120176721807122000,G6M2R3,09-11-2020,Gujarat,Dahej Sir,"Kitchen, Cookware & Serveware",Cookware,4.1,1,779,779,12%,Tier 3,0,0,Pigeon,No,1st Wave,11,2020,Weekday,6.658011046,Beginning,Male,Student,Not Married,Prefer Not to Say,3,22,No,Tier_2,0,No
1410,OD219821423160655000,G6M2R3,29-09-2020,Uttar Pradesh,Ghaziabad,Audio & Video,Headphones,4.3,1,399,399,18%,Tier_2,11,11,boAt,No,1st Wave,9,2020,Weekday,5.988961417,End,Male,Student,Not Married,Prefer Not to Say,3,22,No,Tier_2,0,No
1411,OD121703216392334000,G6M2R4,05-05-2021,Punjab,Dinanagar,Industrial & Scientific Supplies,Lab & Scientific Products,4.3,1,399,399,18%,Tier 3,0,0,Mi,Yes,2nd Wave,5,2021,Weekday,5.988961417,Beginning,Male,Engineer,Not Married,"Rs. 1,00, 000 – 1,50,000",2,28,No,Tier 3,2,No
1412,OD121703216392334000,G6M2R4,05-05-2021,Punjab,Dinanagar,Mobiles & Accessories,Mobile Accessories,4,1,275,275,18%,Tier 3,0,0,Maxell,Yes,2nd Wave,5,2021,Weekday,5.616771098,Beginning,Male,Engineer,Not Married,"Rs. 1,00, 000 – 1,50,000",2,28,No,Tier 3,2,No
